train_acc;train_loss;test_acc;test_class_acc;test_loss
0.6398476190476191;0.08310693902705006;0.7364282090309487;0.555813651618048;0.08047665848050799
0.6926285714285714;0.08345108073446768;0.7615423642820903;0.5914153226574018;0.07821395905812581
0.6659809523809525;0.08375475784896055;0.6232876712328768;0.4034823399007732;0.09438441941851661
0.7016190476190476;0.08252551015001588;0.7308472856418061;0.5937332573925046;0.0773409321648734
0.7012761904761905;0.0783252532674281;0.6974885844748858;0.5892178990274478;0.07964979802994501
0.739695238095238;0.07638997167127431;0.7706747843734145;0.7160742757963184;0.07101341747102283
0.7022857142857143;0.08054695303246143;0.7228564180618975;0.6276998413185922;0.07440121266955421
0.7060761904761904;0.07653628297364469;0.7587519025875191;0.6762780788465722;0.07259347438812255
0.734552380952381;0.07351684787768958;0.726534753932014;0.6626610426203279;0.07386081870396932
0.7420571428571429;0.07319097367098817;0.758751902587519;0.7123379941791373;0.07087799515042986
0.7495428571428572;0.07281545005564145;0.7588787417554541;0.7213419572775942;0.0705776496160598
0.7521904761904763;0.07165726285749309;0.7858954845256214;0.7403437413990416;0.06940496635437012
0.7705142857142858;0.06968140816729416;0.7352866565195332;0.5952617912790826;0.07827568381173271
0.7705333333333334;0.0701521930750903;0.7827245053272451;0.7420411237488215;0.06839677426928566
0.7872380952380952;0.06751893764224409;0.8060629122272958;0.805439502340581;0.06454338977450416
0.7922857142857143;0.06712226554606615;0.8077118214104515;0.7852065726538026;0.06525934407824562
0.7826476190476189;0.06679934894023429;0.7582445459157787;0.7573491022768216;0.06746763084048317
0.7960380952380952;0.06509183614929419;0.8228056823947235;0.8213075199613393;0.06329930773235502
0.812457142857143;0.06463122101574086;0.8107559614408929;0.7804774038485189;0.06581016522362118
0.8166857142857143;0.06470118037494711;0.828006088280061;0.8411065857165553;0.06173595573788598
0.8231999999999999;0.06332349904970251;0.8359969558599695;0.8471303654146441;0.06160077079137166
0.8204;0.06320164785723069;0.8443683409436835;0.8233268476136004;0.06211115716752552
0.8137714285714287;0.06457627930739285;0.7291983764586505;0.7341855421507854;0.06986244213013422
0.8112190476190477;0.06396272840398133;0.8404363267376966;0.8280586152064036;0.062051296801794144
0.8175238095238095;0.0637817119650442;0.8197615423642821;0.8414631785367116;0.061737125623793826
0.8121333333333334;0.06303340260199897;0.8259766615931;0.8448068401012631;0.060894917033967516
0.8200761904761904;0.062246410778350525;0.8510908168442415;0.8443705027306231;0.060964338325318834
0.8271428571428572;0.062135338959273305;0.8315575849822424;0.8438161536907822;0.060707354363941014
0.8271047619047619;0.06189997242414104;0.8604769152714358;0.8536330426543902;0.05985511498224168
0.8347999999999999;0.0623076463579155;0.847919837645865;0.8312716010712228;0.06131263042631603
0.8362285714285713;0.06125321767970161;0.8258498224251648;0.833237121800869;0.06171790801911127
0.8289904761904762;0.06172083799987549;0.817351598173516;0.8146602611282039;0.06215666777747018
0.8327428571428571;0.06162563423402742;0.8267376966007103;0.8474040922448585;0.06036094935735067
0.8368380952380953;0.0613725060711681;0.8537544393708778;0.8392146444349923;0.06018329992748442
0.8414666666666666;0.060792944066341455;0.8382800608828006;0.8549605841458341;0.0600431295803615
0.8339619047619048;0.06132436800761595;0.8593353627600202;0.8631590885559568;0.05916821191424415
0.8398857142857142;0.060846578480970706;0.8567985794013192;0.8103859288873441;0.06155389885675339
0.8412190476190475;0.060370882344622914;0.839167935058346;0.835964791659752;0.06065936856042771
0.8435047619047619;0.060637240172295506;0.8556570268899036;0.8618867164418919;0.05956540391558693
0.8436190476190477;0.0603014032121703;0.8197615423642821;0.8223817492548013;0.06174671870186215
0.8413904761904762;0.06083526516964513;0.8358701166920346;0.8010168210725714;0.06320705011912754
0.8414285714285714;0.060639138782926004;0.8481735159817352;0.8618769809446923;0.05929631160554432
0.8503619047619049;0.05977099806291759;0.8687214611872147;0.8681232905429361;0.05804823421296619
0.8509142857142856;0.05965433232124294;0.8361237950279048;0.8476597070933388;0.05956198955717541
0.8425714285714285;0.06013949422932598;0.8526128868594622;0.8524682809727057;0.059306022303445
0.8494095238095238;0.059748226425765376;0.8427194317605275;0.8693525489744403;0.0588948853583563
0.856647619047619;0.0595964497669603;0.852105530187722;0.8328546186496547;0.06051105671837216
0.8518857142857142;0.060133211310419904;0.883054287163876;0.8626859000729858;0.05863695285433815
0.8486285714285714;0.06017157206037518;0.860857432775241;0.8598774368494689;0.05919584212984358
0.8559428571428572;0.05955887620370487;0.8406900050735666;0.8320882536025364;0.0611714992977324
0.8668380952380953;0.05857618616112847;0.865169964485033;0.8632913689436849;0.058208218756176176
0.8618857142857143;0.05816006066004738;0.8712582445459157;0.8789172853696391;0.05748486646016439
0.8661523809523809;0.058008185549676246;0.8773465246067985;0.8826671543019527;0.056931894393194286
0.8716571428571429;0.05818908683888956;0.8538812785388129;0.856632368354242;0.058209449949718654
0.8708190476190476;0.05746818012931411;0.8725266362252663;0.8804398233582816;0.05735679424376715
0.8659619047619048;0.05824882588084027;0.8668188736681887;0.8773389389042133;0.05746686808268229
0.8707428571428573;0.05760705769686591;0.862886859462202;0.8551343919303056;0.058479405721028645
0.8673142857142858;0.05725200140696522;0.8798833079654996;0.8804657372945536;0.0572515157744998
0.871047619047619;0.057386024426587266;0.8762049720953831;0.8839246674178179;0.05734294975371588
0.8788571428571429;0.056827048877008214;0.8592085235920853;0.8549991795516475;0.05846421407517933
0.8669142857142856;0.057516238608344844;0.8490613901572807;0.858720428501306;0.058997698806581046
0.8693142857142858;0.05750094794459424;0.8512176560121767;0.8669744442957587;0.05886987009502592
0.8716761904761905;0.05715012981860291;0.8592085235920853;0.8731930580507948;0.05785954341434297
0.8757904761904762;0.05746493376557271;0.8604769152714359;0.8588271193962652;0.058717309724716914
0.874552380952381;0.05719061834309346;0.8646626078132926;0.8624555396864442;0.05822768340791975
0.8733142857142857;0.05700042303300263;0.8754439370877727;0.8658375297520554;0.05781020852497646
0.8684380952380952;0.05744203518040636;0.8718924403855911;0.8533263926681104;0.0588359474227542
0.8758666666666667;0.05701516241908278;0.8557838660578386;0.8662522907020511;0.05821989786057245
