train_acc;train_loss;test_acc;test_loss
0.791147455867082;0.033669049874806886;0.796972049689441;0.03166019059447707
0.7945061007268951;0.0326483752230339;0.7949016563146998;0.03264750208219756
0.796069141571478;0.031838310055573964;0.8011128364389234;0.03244348371779357
0.7970859293873312;0.03166294500603111;0.7829968944099379;0.033072951087809124
0.7993834371754933;0.03084413563351022;0.7792443064182195;0.03398144174286205
0.8024402907580478;0.030024785182882693;0.8157349896480331;0.029844120927694916
0.8046237576027295;0.02899253673088444;0.7884316770186336;0.03182357072533257
0.8060950480269988;0.029371615625465305;0.8194875776397516;0.029534494018425114
0.8078162859120803;0.028666394677106;0.8357919254658385;0.02757526955742767
0.8099948078920042;0.0276611384027565;0.8256987577639752;0.030172050316426634
0.8119217879731897;0.027503238249616552;0.8148291925465838;0.029843735603102738
0.8142712660089997;0.026421289181632696;0.7892080745341615;0.03355559408057319
0.8157101206166626;0.026354576542253993;0.8241459627329193;0.02997984050138705
0.8174788607031598;0.025398387263943892;0.8219461697722568;0.02957903884648197
0.8193319487712011;0.025053361401025705;0.8229813664596273;0.029940538061107847
0.8211967808930425;0.024962290319268856;0.7465062111801242;0.0414127120613188
0.8232488088693422;0.023953135002395747;0.7899844720496894;0.03578735288718472
0.8252044392523364;0.023284918692461985;0.8238871635610766;0.02927859594532545
0.8270908482264852;0.02288889582450226;0.8240165631469979;0.031421406012352396
0.8287156022845275;0.022144923903442616;0.8078416149068324;0.03282248896236221
0.830452949611828;0.022485542348281384;0.8123706004140787;0.03341103688665274
0.8323524379307089;0.021100986431239643;0.8099120082815735;0.034572482497120895
0.8341798726804822;0.02078362083391829;0.8062888198757764;0.03340252166263003
0.8361403167185878;0.020055361929120396;0.8183229813664596;0.03209730760747756
0.8378271028037383;0.019321838772429205;0.8234989648033126;0.032821656668734184
0.83967119977634;0.01894650123164789;0.812888198757764;0.03337879737407185
0.841545757855467;0.01782195975407784;0.787008281573499;0.037011478453928576
0.8431855900459873;0.01860982182615573;0.8157349896480331;0.036106675279502204
0.8448924875568447;0.017787437574470828;0.807712215320911;0.03532452792253183
0.8466089044652129;0.01728680278983321;0.8057712215320911;0.03572721128095535
0.8483548554584128;0.01708473947596942;0.8130175983436853;0.03494190665272375
0.8500160225207685;0.01632684480248025;0.785455486542443;0.040293839766873396
0.8515725793763176;0.016337663698665843;0.8039596273291926;0.037852904718855156
0.8532523211776921;0.015156842721408563;0.8066770186335404;0.04098817171272484
0.8547340898976413;0.015820325488250738;0.8078416149068324;0.03773906759148383
0.8563480731510327;0.014469381500321303;0.7839026915113871;0.03864154551664124
0.8579923381325251;0.014357086007934458;0.8175465838509317;0.0393956963148346
0.8594492949663879;0.014171064742644988;0.785067287784679;0.04220563525576954
0.8609347125702266;0.014345568654815032;0.807712215320911;0.03943053615765403
0.8622996170820354;0.013785462899204645;0.8086180124223602;0.04267243859763055
0.8635821112884026;0.01434615124713316;0.8065476190476191;0.03986555925044029
0.8649155664342579;0.013860242419899369;0.7580227743271222;0.0437262279615886
0.8661794537419402;0.013131997114296922;0.8000776397515529;0.04161928326525874
0.8674102296327764;0.013396301124726546;0.8084886128364389;0.03835503254220753
0.868677166262836;0.012522310702162113;0.8030538302277432;0.04124038839928698
0.8698093029030657;0.013312326594690336;0.8022774327122153;0.0408261666054149
0.8710886580057886;0.011370308294122012;0.8167701863354037;0.04156124867849808
0.8723120024229837;0.011696866841394182;0.7995600414078674;0.04268761828163828
0.8734172017716744;0.012414334268534753;0.8049948240165631;0.042972060602050326
0.8745353063343718;0.012122464377137127;0.8057712215320911;0.03820534642326875
0.8760409667501476;0.008142758777631284;0.801371635610766;0.04256146729660585
