train_acc;train_loss;test_acc;test_class_acc;test_loss
0.6135162601626015;0.08228723778888997;0.6654530744336569;0.6640139620031507;0.07783770631455349
0.674220867208672;0.07696828291257901;0.6885113268608415;0.7017395300097914;0.0742507692954735
0.6926151761517614;0.07411374037035769;0.6686893203883495;0.6123852679065324;0.07819529877402637
0.7223238482384823;0.07174693898867698;0.7249190938511327;0.7276266185350281;0.07156626091212676
0.7311314363143632;0.07043145811629269;0.7334142394822007;0.7594424099688329;0.068569677915577
0.7293360433604337;0.06977597943915091;0.7576860841423949;0.7692689017787538;0.06771774647537163
0.7518292682926829;0.06879137968573493;0.7289644012944984;0.7422248471943593;0.06943282941549302
0.7471883468834687;0.06831055097346313;0.7669902912621359;0.7690544632592662;0.06721270798861811
0.7564024390243902;0.06734685902310979;0.7803398058252429;0.7930429086157544;0.06569742064125313
0.7538956639566395;0.0675229986920715;0.7580906148867315;0.7731147699125144;0.06742586342603489
0.7572831978319783;0.06732744844364323;0.732200647249191;0.7326632427763903;0.06976803549902558
0.763651761517615;0.06685044928586882;0.7973300970873787;0.7954477097054893;0.06528976703746103
0.762330623306233;0.0670441415320328;0.7880258899676377;0.7794060874266643;0.06628307720743898
0.7693766937669377;0.06661616980308462;0.7803398058252428;0.7910978125378417;0.06529228581204156
0.7808604336043359;0.06552626686245491;0.7762944983818771;0.7814698245657112;0.06573014531083245
0.7722560975609756;0.06584535971930736;0.773462783171521;0.7652215168557707;0.06680109814772127
0.7806233062330623;0.06537232913294252;0.7892394822006473;0.8019265637199249;0.06442563333243967
0.7897018970189702;0.06500888617891624;0.7839805825242718;0.7771691635091708;0.06598146554659363
0.7813346883468835;0.06560864822523034;0.7831715210355986;0.7919067963914083;0.06498112139882038
0.7931571815718157;0.06460306492837764;0.7868122977346279;0.7701889364352016;0.06687990241494425
0.7913279132791327;0.06525717867914951;0.787621359223301;0.7859936502875203;0.06464926148274719
0.7962059620596206;0.064182683045367;0.7961165048543689;0.8019646208219925;0.06410697193370511
0.7905487804878049;0.06422896740627299;0.7613268608414239;0.787136608280819;0.0657514287707574
0.7914634146341464;0.06463670940846099;0.7977346278317151;0.7946295278480223;0.06428939583629963
0.7907520325203253;0.06449620980878083;0.8118932038834952;0.8031679321351395;0.0643000181299649
0.7928184281842819;0.06455224882699591;0.7916666666666666;0.8000810475412209;0.06453981345284038
0.8021680216802168;0.06373307997465158;0.8163430420711973;0.8183883949159446;0.06326426286515256
0.8045054200542004;0.06363758245740368;0.7843851132686085;0.8016768558886035;0.0642120523793772
0.7995257452574526;0.06391767002744404;0.7872168284789645;0.7875514192865175;0.06505329814300165
0.7956639566395665;0.06411914273685976;0.816747572815534;0.8177451409484734;0.06287516885441234
0.801490514905149;0.06372164737115464;0.790453074433657;0.8028501550381965;0.06432808658932342
0.8062330623306233;0.06337581382384809;0.7985436893203883;0.7971371344892543;0.06378940303652135
0.8040650406504064;0.06347656017931494;0.794093851132686;0.7996124956402714;0.0635227554942088
0.8017953929539294;0.06342589687959346;0.8090614886731392;0.7965374246742027;0.06468067359071783
0.8101287262872627;0.06301106666905422;0.8078478964401296;0.7950326803414957;0.06406531286452757
0.8042344173441733;0.06323535143995813;0.8296925566343042;0.8084757845122202;0.06335567602148293
0.8070799457994579;0.0629033428558407;0.7977346278317151;0.7846298515498322;0.06464465969415856
0.8093495934959349;0.06285175887430976;0.826051779935275;0.8046453305802901;0.06308001967669986
0.8021680216802167;0.06336507279055868;0.8175566343042072;0.8069895827193642;0.06366993752692299
0.815379403794038;0.06267984488806104;0.8017799352750807;0.8069576989236333;0.0630517349839937
0.8093157181571816;0.06290942907963534;0.8050161812297734;0.7955319820008032;0.06400774088103517
0.8125;0.06261278044054079;0.7969255663430421;0.8121066926795694;0.06252138353566336
0.8110433604336041;0.06249775347385366;0.7920711974110033;0.7848901963548683;0.06506281979730195
0.813550135501355;0.06273016036374789;0.8054207119741101;0.8170311196327327;0.06274697936583902
0.8138888888888889;0.06262741709211148;0.7993527508090615;0.8036547489977358;0.06392551870764586
0.8123644986449865;0.06230115297910243;0.8013754045307444;0.804011338446554;0.06333757144365307
0.8072493224932249;0.062690404732198;0.8207928802588996;0.8090600079368797;0.06339574584337039
0.8091124661246611;0.0626378479715987;0.8122977346278316;0.8158581409878242;0.06257990047438558
0.8126016260162602;0.06272775346190389;0.7613268608414239;0.8003630910231241;0.0642447933730242
0.8102642276422766;0.06277863488784345;0.8272653721682848;0.7811270323189907;0.06444353129213683
0.8285569105691056;0.061121092975000256;0.8256472491909385;0.8246272403045949;0.06183399910948132
0.8263211382113822;0.06136544598206837;0.826051779935275;0.8128203492047009;0.0620234703106979
0.8253726287262872;0.06117012516638122;0.8163430420711975;0.8201406479318054;0.06169745789849143
0.8294376693766938;0.060730015757705084;0.8244336569579287;0.8236494554586029;0.06214525865762518
0.8328590785907858;0.06063349046781803;0.8090614886731392;0.8190706287442299;0.06237992187768936
0.8300474254742548;0.06063267996704553;0.8256472491909385;0.8169482304627459;0.061783164218885536
0.8313685636856368;0.060696349282617114;0.8341423948220064;0.8082315867437165;0.06202957609328542
0.8378726287262872;0.060674988643005995;0.8155339805825242;0.8249004371028397;0.0622335722513288
0.8324525745257453;0.06059484690491402;0.8216019417475728;0.8130187694476385;0.06195931992168496
0.8351964769647696;0.060266837976055684;0.8220064724919093;0.8339738955187771;0.061309440864483936
0.8365514905149051;0.06023314999070148;0.8131067961165048;0.814322613056603;0.06180244841647313
0.8371951219512195;0.06002833339224456;0.8296925566343042;0.8143954540108201;0.06215858737999034
0.8361449864498646;0.060143543765762295;0.8300970873786407;0.8211705826915052;0.06171569764638325
0.8373644986449865;0.06028751698865558;0.8203883495145631;0.8236307906512793;0.06185811484358941
0.8369241192411925;0.06029392426074781;0.8207928802588997;0.8152508197891519;0.061954067398599856
0.8378726287262874;0.06029393446449101;0.8199838187702266;0.8226367946721136;0.061755430790429576
0.8369241192411925;0.060136343110222104;0.8187702265372169;0.8083901049577998;0.06167699865866657
0.8365514905149051;0.06001550934112834;0.8187702265372169;0.7994523805708313;0.06263427722749551
0.8359078590785908;0.0599589022155747;0.8337378640776699;0.8268433743355956;0.06137576773126936
0.8387533875338754;0.059941100906984006;0.8333333333333334;0.8250090929365141;0.06133371172567443
0.8412262872628727;0.05979261085537981;0.8268608414239481;0.8176103730446732;0.06187965217425251
0.8361449864498646;0.06002144699260521;0.8187702265372168;0.820709118670338;0.06168117236432289
0.840650406504065;0.05973315481321834;0.8321197411003237;0.8194710351421698;0.06193579488147424
0.8425813008130082;0.0597652726097297;0.8325242718446602;0.8210436415411276;0.06169560041819003
0.8431571815718157;0.059531078677212815;0.8313106796116505;0.8305624865150668;0.061011754754402445
0.8390243902439024;0.05976450386311061;0.8337378640776699;0.8226889659889177;0.061363205198639054
0.8419376693766938;0.0597877992390738;0.8341423948220065;0.8331200020573545;0.06102544602123231
0.8405149051490515;0.05996856331231452;0.8078478964401294;0.826869517918607;0.06191719995190195
0.8429200542005418;0.05966855830216512;0.8203883495145631;0.8211645498173511;0.06183203271325649
0.8418699186991869;0.05960553619717878;0.8260517799352751;0.8297016574923743;0.06137154691832572
0.8428184281842818;0.0596823951414449;0.8329288025889968;0.8048398947602745;0.06217955801846389
0.8469173441734417;0.05946753878073321;0.8220064724919093;0.8204386550350901;0.061620200833185375
0.8428184281842818;0.059586814812701616;0.8353559870550161;0.8431174433516705;0.06066318853557328
0.8450542005420053;0.05947269879064146;0.8353559870550162;0.8198009946810746;0.06162539854712333
0.8492547425474255;0.0593526981596032;0.8224110032362459;0.8195158855032526;0.061559519163237895
0.8428184281842818;0.059353775999659235;0.8309061488673137;0.8117704733189788;0.06203408872921357
0.8467818428184282;0.05933402511566238;0.8135113268608415;0.8279571555364238;0.06153147148436911
0.8432926829268292;0.059368794291826774;0.8305016181229773;0.8322015109608932;0.06114922425747887
0.8471883468834689;0.05921060334646061;0.8381877022653723;0.8354729368728862;0.06100203415960957
0.8475271002710026;0.05904923105089599;0.7771035598705502;0.7941905348978859;0.06392079039542281
0.8434620596205963;0.059403388186587885;0.8276699029126213;0.8022708425684794;0.06238017654767709
0.8461720867208672;0.05945299945857281;0.8236245954692557;0.8172375302373499;0.06165405631985717
0.8472899728997291;0.059204590554473434;0.8309061488673137;0.8072158248474265;0.06219815740445822
0.8419037940379404;0.059417234738813225;0.8211974110032361;0.8270534629926694;0.06106702795071313
0.8458333333333333;0.05912971340253899;0.8300970873786406;0.8275142436263866;0.06119055362408455
0.8456978319783197;0.05927727325328351;0.8086569579288025;0.8179930053075676;0.06188538734722021
0.8467140921409215;0.05918934610154894;0.8199838187702266;0.8082386964838505;0.06158527081596905
0.8534214092140922;0.05885130234264899;0.8187702265372169;0.8069042564482539;0.06207794534728954
