train_acc;train_loss;test_acc;test_class_acc;test_loss
0.554645178764897;0.1428987116703526;0.6654040404040404;0.5365462869108717;0.12495024129748344
0.6528304442036836;0.12504785594918225;0.5587121212121212;0.3333333333333333;0.14861365102908827
0.6650866738894908;0.11948591334666059;0.6641414141414141;0.6455856657873063;0.11397737618347611
0.6946776814734561;0.11179668485585412;0.67739898989899;0.6768740787289174;0.10892642214141711
0.7175650054171181;0.10756900353068034;0.7348484848484849;0.7235922024802471;0.10379907138871425
0.7365249187432286;0.10573679658495228;0.740530303030303;0.7231375856375856;0.10453497091628085
0.7456663055254604;0.10403655523919245;0.6994949494949495;0.701938020327078;0.1088759723034772
0.7414680390032503;0.10470273289390451;0.7765151515151515;0.7420658648418733;0.10144453262439881
0.7547399783315276;0.10242974112606151;0.7727272727272727;0.7494845008245149;0.09981234390476737
0.7714653304442037;0.09999891621040737;0.7708333333333334;0.7483291804330054;0.10004616287922619
0.7750541711809318;0.09929275670548307;0.7588383838383839;0.7394824622311181;0.1016022703337549
0.7728196099674973;0.09920288635701935;0.7910353535353535;0.7762470796942651;0.09794862771576102
0.77965872156013;0.09922078114978927;0.7537878787878788;0.7574612721556461;0.10008499696098193
0.7848726977248104;0.09887107245097215;0.7714646464646465;0.7585238426361616;0.1000296181876852
0.787919826652221;0.09898985329681347;0.7784090909090909;0.7494855453188788;0.10009343511979989
0.789612676056338;0.09870480499158413;0.8017676767676768;0.7645970056759764;0.0981931338707606
0.7859561213434453;0.09820575702080589;0.7929292929292929;0.7816703943265223;0.09705000822291229
0.7850081256771397;0.09909317668086305;0.7279040404040404;0.7493279318996757;0.10222432032378033
0.7726164680390033;0.10028214074431058;0.7941919191919192;0.7732919957382326;0.09756636815239685
0.7895449620801733;0.09771199134816583;0.7556818181818182;0.7716281478378252;0.09844286641990295
0.7996343445287107;0.0970945135102108;0.8061868686868687;0.7647086559238261;0.09800553257868748
0.7924566630552546;0.09812482313811376;0.8112373737373737;0.7641784796546703;0.09748866796644047
0.7938786565547129;0.09735467703369567;0.7297979797979798;0.6728063274725983;0.10922744004714369
0.777762730227519;0.09892243450490869;0.7714646464646465;0.7677225637175101;0.09943917190486734
0.7919826652221018;0.09758385715930967;0.7866161616161617;0.7842813930167732;0.09769493341445923
0.8063380281690141;0.09587449335173455;0.7790404040404041;0.7699717636237464;0.09744183677766058
0.8054577464788732;0.09679643583714365;0.7506313131313131;0.7535187050002389;0.10181569044638161
0.7880552546045504;0.09730501674404315;0.7973484848484849;0.7841156997859896;0.0972556516603388
0.7810130010834236;0.09871279715328997;0.7866161616161617;0.7747080476219524;0.0981494818597731
0.8003791982665223;0.09744742820738325;0.7910353535353535;0.7836135788328772;0.09656098996750032
0.797670639219935;0.0968339282729638;0.7986111111111112;0.7765741503460802;0.09706770041675279
0.773090465872156;0.09831852297316525;0.7891414141414141;0.7405466951231979;0.10040997247202228
0.7980769230769231;0.09729964301228297;0.8055555555555556;0.7878176509907999;0.0964195111559497
0.7994312026002167;0.09650897611547246;0.7550505050505051;0.7736694393527149;0.09882605102176618
0.7760021668472372;0.09885356424866379;0.7575757575757576;0.776169677168141;0.09989250703441976
0.8001760563380281;0.09645175074326318;0.8017676767676768;0.7845044933280226;0.09627928994972297
0.8043743228602384;0.09618781546175689;0.7803030303030303;0.7630158765327705;0.09906993110222045
0.7983477789815818;0.09790310649182601;0.7821969696969697;0.7487872735155346;0.10117764285568034
0.7994989165763814;0.09714366340986018;0.7941919191919192;0.7504399326036753;0.09970276050194345
0.8092497291440953;0.09576814904490062;0.8112373737373737;0.796293545476552;0.0954750831982102
0.8034263271939328;0.09610929940651827;0.8074494949494949;0.7547791068379305;0.09953877009978199
0.7955715059588299;0.09676285456655084;0.7247474747474747;0.7452725611430493;0.1030601342067574
0.8027491874322861;0.0968521309396304;0.7904040404040404;0.7874811644419487;0.09705304550101058
0.7798618634886241;0.0969800962621169;0.7929292929292929;0.7438459518412831;0.10142800509177073
0.7857529794149513;0.09839393385006981;0.7720959595959596;0.773377324887392;0.09901786934245717
0.8066088840736728;0.096849105325665;0.7847222222222222;0.7751836843492828;0.09889396291339037
0.8198808234019501;0.0952494412466815;0.7929292929292929;0.7744945486612154;0.09764479371634396
0.8075568797399784;0.09688536960463058;0.8087121212121212;0.7604353118922654;0.09801030561628968
0.8062703141928494;0.096354982719548;0.8244949494949495;0.7884551538432817;0.09560445602042507
0.8116197183098591;0.09640655570303447;0.8156565656565656;0.7877337162549493;0.09565118327736855
0.8244853737811484;0.09343892507471066;0.8207070707070707;0.8023451131294269;0.09479497294082787
0.8200839653304443;0.09319873089165069;0.8042929292929293;0.787825378650948;0.09534821708244506
0.8321370530877573;0.09230942046358087;0.821969696969697;0.8050639058972392;0.09390521802083411
0.8330173347778982;0.0920493851562917;0.8118686868686869;0.8052430423033047;0.09459921687540382
0.8318661971830986;0.09233510040859;0.8251262626262627;0.7900269250396154;0.09559815294212765
0.8330850487540629;0.09187498693946124;0.8093434343434344;0.7928639988052177;0.09539005322137264
0.8337621885157096;0.09160156835872801;0.8308080808080808;0.8146437613595566;0.0926363683409161
0.8364707475622969;0.09137633826812733;0.8244949494949495;0.8102044288008825;0.09333461402642607
0.83897616468039;0.09130536748913368;0.8251262626262627;0.800690010119835;0.09462924990238565
0.8305796316359697;0.09169881460434762;0.8276515151515151;0.8136110967161195;0.09284962028867066
0.8356581798483207;0.09100631613761744;0.8232323232323232;0.7999805957948597;0.09433891029670985
0.8350487540628385;0.0910033354774396;0.8289141414141414;0.8174392955974698;0.09248731492294206
0.8397887323943662;0.09092909170340406;0.8320707070707071;0.8218265534442007;0.09277409134489117
0.8458829902491874;0.09062793877544005;0.8200757575757576;0.797800208415707;0.09462248044784623
0.8431744312026003;0.09065683550206151;0.82260101010101;0.7994006866106934;0.09330063365926647
0.8475081256771397;0.08999555470561697;0.8251262626262627;0.8142921422513348;0.09295725931573395
0.844257854821235;0.0900084799147014;0.8162878787878788;0.8193992935490994;0.09277693306406339
0.8452735644637053;0.09033777559717572;0.8263888888888888;0.8196752114418344;0.09339994925892714
0.8439192849404117;0.08982006267653801;0.8087121212121212;0.807062888228025;0.09408229457760098
0.8423618634886241;0.08987127508502832;0.8295454545454546;0.8097469693484186;0.09318184412338516
0.848726977248104;0.08985578923795773;0.8232323232323232;0.8049170371056106;0.09350766437222259
0.8488624052004333;0.08944023547295922;0.8200757575757576;0.8053367928367927;0.09315213865854523
0.8439192849404117;0.08980866176217786;0.821969696969697;0.794795566081798;0.09481952339410782
0.8492009750812568;0.08970092274541294;0.8137626262626263;0.8074811565808008;0.09388698359029461
0.850419826652221;0.08922701818902329;0.8345959595959596;0.8071454076068657;0.0930217250127985
0.8494718309859155;0.0893492743643407;0.7998737373737373;0.783348844465623;0.0962682922154364
0.8547535211267606;0.08906068668815056;0.8434343434343434;0.8133042011665202;0.09239454872228882
0.8505552546045504;0.08881359429289674;0.8327020202020202;0.7932286457710186;0.09309040047604629
0.8523835319609967;0.08897183243254923;0.8390151515151515;0.8062293945868149;0.09366282323996226
0.8529929577464789;0.08881276454327391;0.8491161616161617;0.8087277935621623;0.09281763663948184
