train_acc;train_loss;test_acc;test_class_acc;test_loss
0.4523299584631361;0.06825575141404462;0.41343167701863354;0.3722561255169951;0.06788022848575012
0.4496690031152648;0.06812738404374256;0.5340320910973084;0.4035723334636378;0.06334484589920528
0.45266528210453444;0.06725135570351394;0.541407867494824;0.40600305491609845;0.0611590077371701
0.4566540109034268;0.06684000859170502;0.527044513457557;0.40936672023628545;0.06389162846017575
0.456048805815161;0.06723770300199124;0.5397256728778468;0.4040533741620698;0.06331353569808214
0.4610808238144687;0.06639621684159445;0.4914596273291925;0.4325236357845053;0.0647352459853974
0.4658108960094941;0.06614586169544225;0.47243788819875776;0.4269282649717432;0.06510292609100757
0.4696707879023884;0.06566164459789468;0.4667443064182195;0.39734323647367126;0.07017093302978986
0.4768194011768778;0.06426326481399135;0.5945910973084886;0.471960949678341;0.05898635224371716
0.48284008307372794;0.06441963242361107;0.5819099378881988;0.44940343472952166;0.06029352653717649
0.48935027848579254;0.06394727858845319;0.5617236024844721;0.3975095556617296;0.06019545222322146
0.4945645119418484;0.06421833596775466;0.5980848861283644;0.4398351648351648;0.059641279496144554
0.4993659637351226;0.06368419194356117;0.5226449275362319;0.4350100985970551;0.06830396227862524
0.5028000296691886;0.06384553689498025;0.4233954451345756;0.37625743821396;0.07994669173722682
0.506070439598477;0.06396626544147266;0.5707815734989647;0.42580426819557254;0.06025636811619219
0.5090253439771548;0.06387114636832122;0.5737577639751553;0.47940024950894516;0.06162771474624026
0.5116650632215503;0.06340645036639826;0.4512163561076605;0.46730606350171566;0.06498571290918019
0.5145739586938963;0.06330588435597509;0.4199016563146998;0.3779694942738421;0.08010950884309367
0.5166096217959228;0.06379711497981229;0.6027432712215322;0.4548932951106865;0.05892983861807464
0.5185569184839045;0.063614307220944;0.5590062111801242;0.46996059496059495;0.06174582334748213
0.520935321168966;0.06256058532454514;0.5753105590062112;0.49193662617575656;0.061946190515722054
0.523728818559426;0.06152067728038889;0.5763457556935818;0.4742865226560878;0.06048832520626593
0.526266705043117;0.06131714442019522;0.5989906832298137;0.46988440303657697;0.05678631940289684
0.5286458333333334;0.06093978923614894;0.5808747412008282;0.5005725554638598;0.06328721479445264
0.5310695742471444;0.06022676764015468;0.6063664596273292;0.44550322865540254;0.05483346953448178
0.5334216990174935;0.05980483428038355;0.5861801242236024;0.5129988972380276;0.05540461676276248
0.5360719299257721;0.059497213246434276;0.6423395445134575;0.5089209703340137;0.053417893585519516
0.5387287216288386;0.05925073330740319;0.646092132505176;0.5307080600558861;0.055244748467120575
0.5415849804848355;0.057844425833021;0.645315734989648;0.5289760963674007;0.054877725524314934
0.544632658359294;0.05750779248193788;0.6535973084886129;0.5394851525286307;0.053811812584382904
0.5479568636317959;0.05550969309663847;0.6143892339544514;0.5348772000945914;0.05392221887798413
0.5503644616433022;0.056545462691431105;0.6670548654244307;0.5832215489824185;0.04992148239651452
0.5534128276534819;0.05293023188212579;0.6718426501035196;0.5484296500600848;0.04849547471689141
0.5566941924744976;0.05244620763508145;0.7006987577639752;0.6162540961454005;0.04478806246449982
0.5599567942441774;0.05115187290847023;0.6721014492753623;0.5928425439295005;0.04693337097979974
0.5628966193607938;0.05167130119460301;0.7432712215320911;0.6303418803418803;0.043497711420059204
0.5658082147568129;0.05095772009134014;0.7374482401656315;0.6454219090088655;0.042699892181849136
0.5687885992239166;0.05037045883554443;0.7206262939958592;0.5948681753029579;0.04282789210370486
0.571765915807972;0.050061049473666325;0.723343685300207;0.609588358501402;0.043427080455897514
0.5745886876947042;0.04954407062973375;0.722567287784679;0.6222549189940495;0.04352053721853788
0.5771938239242206;0.04983006613880303;0.7443064182194616;0.6058351069220635;0.03977861911382364
0.5799314209068882;0.048875448903260385;0.6955227743271222;0.6322989812120247;0.04229703696741574
0.5827824265256346;0.047168042284445225;0.740424430641822;0.6714015453145888;0.04050288271104944
0.5853718257339754;0.047627905470745587;0.7305900621118012;0.5929150559585342;0.03962960431649201
0.5880624783662167;0.04658505881083346;0.7458592132505176;0.6929218728131773;0.03897846090620843
0.5909359621201861;0.04547799145077527;0.7587991718426501;0.6748044226305095;0.038594381478817566
0.593609840701708;0.045682759868485905;0.7556935817805384;0.7101857683379422;0.03621169637240793
0.5965407580477674;0.04377516377078967;0.7586697722567287;0.7111988856554076;0.037059147099869835
0.5995129749719202;0.043036101333727345;0.7917960662525879;0.7354052348617565;0.03465526664386625
0.6025058411214953;0.0421850076090324;0.7820910973084886;0.7261700859526946;0.035974836111932564
0.6056263107527539;0.040106976604976946;0.7895962732919254;0.7490102892276805;0.03307670136184796
0.6087472042495408;0.039381409045076726;0.8130175983436853;0.7657380059553973;0.032357473074849964
0.612011158133976;0.03809568082124598;0.7946428571428572;0.7537401608053781;0.033493525146142296
0.6152131168031999;0.03742531716614683;0.8035714285714285;0.7511619419228115;0.03175355067503625
0.6183310912866988;0.03698663484026617;0.8156055900621119;0.7742045394219308;0.03148409147895333
0.6215266188251002;0.036339738206050104;0.8065476190476191;0.7399355475442432;0.03084326779766791
0.6244893288517244;0.03644843415772061;0.8093944099378881;0.769134066416675;0.031020417499045532
0.6274925475346439;0.035499141809771366;0.8264751552795031;0.7812762117109943;0.029518867505417355
0.6304093625147403;0.03540686985065818;0.7974896480331263;0.760450539798366;0.032342768476709076
